Time,Open,Close,High,Low,Volume
2014-02-10,805000.0,756000.0,825000.0,700000.0,609.6699087
2014-02-11,760000.0,776000.0,801000.0,739000.0,507.90070803
2014-02-12,777000.0,729000.0,777000.0,713000.0,373.10717116
2014-02-13,728000.0,715000.0,738000.0,708000.0,250.73406164
2014-02-14,710000.0,681000.0,716000.0,551000.0,560.03562174
2014-02-15,686000.0,687000.0,771000.0,682000.0,327.92850964
2014-02-16,689000.0,681000.0,711000.0,665000.0,110.87317765
2014-02-17,683000.0,693000.0,709000.0,645000.0,400.56506482
2014-02-18,699000.0,678000.0,699000.0,652000.0,256.64485641
2014-02-19,679000.0,676000.0,689000.0,675000.0,243.30067524
2014-02-20,678000.0,655000.0,682000.0,637000.0,335.47867266
2014-02-21,644000.0,642000.0,670000.0,580000.0,501.15539524
2014-02-22,633000.0,618000.0,642000.0,601000.0,167.98700984
2014-02-23,625000.0,670000.0,693000.0,619000.0,266.03109447
2014-02-24,670000.0,633000.0,676000.0,617000.0,389.69032522
2014-02-25,629000.0,576000.0,635000.0,490000.0,746.42944787
2014-02-26,580000.0,600000.0,628000.0,577000.0,453.25668613
2014-02-27,604000.0,610000.0,624000.0,603000.0,214.3489589
2014-02-28,610000.0,605000.0,615000.0,597000.0,205.29156729
2014-03-01,600000.0,598000.0,607000.0,583000.0,67.71346259
2014-03-02,598000.0,600000.0,607000.0,598000.0,47.83875485
2014-03-03,599000.0,605000.0,616000.0,596000.0,239.70793771
2014-03-04,610000.0,736000.0,736000.0,610000.0,554.11606408
2014-03-05,733000.0,690000.0,736000.0,670000.0,315.50685809
2014-03-06,690000.0,685000.0,700000.0,680000.0,254.9425926
2014-03-07,680000.0,657000.0,688000.0,608000.0,324.75856813
2014-03-08,655000.0,646000.0,662000.0,631000.0,157.82364116
2014-03-09,644000.0,656000.0,667000.0,634000.0,163.22582534
2014-03-10,652000.0,654000.0,669000.0,647000.0,169.00026625
2014-03-11,649000.0,652000.0,659000.0,646000.0,224.34737065
2014-03-12,652000.0,664000.0,670000.0,650000.0,352.80721224
2014-03-13,664000.0,669000.0,675000.0,661000.0,225.05414224
2014-03-14,669000.0,669000.0,680000.0,667000.0,279.74805383
2014-03-15,668000.0,670000.0,673000.0,665000.0,88.41220492
2014-03-16,670000.0,674000.0,678000.0,669000.0,110.99737402
2014-03-17,673000.0,668000.0,677000.0,657000.0,289.87505043
2014-03-18,667000.0,649000.0,669000.0,645000.0,224.6539174
2014-03-19,649000.0,653000.0,664000.0,649000.0,233.06790478
2014-03-20,652000.0,638000.0,658000.0,630000.0,304.07344056
2014-03-21,633000.0,620000.0,655000.0,615000.0,479.67618167
2014-03-22,621000.0,601000.0,628000.0,594000.0,211.06852219
2014-03-23,606000.0,610000.0,615000.0,602000.0,128.14801516
2014-03-24,611000.0,601000.0,618000.0,591000.0,362.74517425
2014-03-25,604000.0,619000.0,627000.0,600000.0,368.10804774
2014-03-26,618000.0,624000.0,626000.0,613000.0,510.59664114
2014-03-27,625000.0,552000.0,626000.0,548000.0,695.16945889
2014-03-28,549000.0,539000.0,571000.0,502000.0,801.27252866
2014-03-29,533000.0,527000.0,540000.0,524000.0,214.92547577
2014-03-30,525000.0,488000.0,530000.0,488000.0,291.8200994
2014-03-31,488000.0,476000.0,513000.0,455000.0,555.41545198
2014-04-01,482000.0,496000.0,512000.0,466000.0,361.12470947
2014-04-02,495000.0,480000.0,509000.0,480000.0,286.15857015
2014-04-03,478000.0,438000.0,480000.0,400000.0,577.93569639
2014-04-04,439000.0,460000.0,470000.0,436000.0,273.87144953
2014-04-05,461000.0,465000.0,473000.0,452000.0,111.09925082
2014-04-06,466000.0,477000.0,485000.0,466000.0,265.38441562
2014-04-07,477000.0,471000.0,483000.0,471000.0,159.04720642
2014-04-08,472000.0,473000.0,483000.0,469000.0,289.12122584
2014-04-09,474000.0,467000.0,480000.0,465000.0,330.82693761
2014-04-10,467000.0,426000.0,472000.0,418000.0,392.02164635
2014-04-11,426000.0,431000.0,448000.0,381000.0,688.96310569
2014-04-12,434000.0,453000.0,467000.0,433000.0,251.10439015
2014-04-13,452000.0,434000.0,453000.0,433000.0,223.78070459
2014-04-14,434000.0,498000.0,514000.0,425000.0,634.63303554
2014-04-15,497000.0,528000.0,549000.0,490000.0,831.46321635
2014-04-16,530000.0,548000.0,593000.0,528000.0,680.38734417
2014-04-17,551000.0,531000.0,580000.0,512000.0,414.07364155
2014-04-18,531000.0,514000.0,544000.0,510000.0,294.07564967
2014-04-19,514000.0,524000.0,537000.0,504000.0,175.64194284
2014-04-20,524000.0,532000.0,546000.0,520000.0,70.41012243
2014-04-21,532000.0,533000.0,548000.0,523000.0,231.04023338
2014-04-22,534000.0,531000.0,540000.0,524000.0,127.45040897
2014-04-23,533000.0,520000.0,538000.0,515000.0,359.20169346
2014-04-24,523000.0,524000.0,526000.0,513000.0,166.72869108
2014-04-25,523000.0,475000.0,534000.0,471000.0,490.67495814
2014-04-26,477000.0,478000.0,487000.0,460000.0,157.78195148
2014-04-27,480000.0,478000.0,483000.0,470000.0,94.36345116
2014-04-28,478000.0,456000.0,478000.0,432000.0,300.06434295
2014-04-29,456000.0,469000.0,473000.0,451000.0,272.60531702
2014-04-30,464000.0,466000.0,468000.0,450000.0,313.41384894
2014-05-01,466000.0,465000.0,473000.0,461000.0,172.01252705
2014-05-02,465000.0,461000.0,474000.0,460000.0,288.99590055
2014-05-03,462000.0,459000.0,466000.0,440000.0,186.78863759
2014-05-04,452000.0,456000.0,460000.0,450000.0,122.20184658
2014-05-05,456000.0,447000.0,457000.0,444000.0,98.11248616
2014-05-06,447000.0,449000.0,460000.0,435000.0,206.73222645
2014-05-07,452000.0,460000.0,460000.0,445000.0,350.73150153
2014-05-08,460000.0,459000.0,468000.0,459000.0,283.06137113
2014-05-09,462000.0,469000.0,469000.0,456000.0,283.32853995
2014-05-10,469000.0,472000.0,476000.0,462000.0,172.12950633
2014-05-11,471000.0,455000.0,474000.0,455000.0,177.71673068
2014-05-12,455000.0,455000.0,461000.0,448000.0,150.37578647
2014-05-13,453000.0,451000.0,460000.0,450000.0,269.45777337
2014-05-14,451000.0,454000.0,459000.0,451000.0,173.30829705
2014-05-15,455000.0,464000.0,480000.0,454000.0,254.75124916
2014-05-16,464000.0,468000.0,470000.0,457000.0,387.48135816
2014-07-02,681000.0,672000.0,684000.0,656000.0,699.59408339
2014-07-03,672000.0,665000.0,676000.0,663000.0,859.46885769
2014-07-04,665000.0,650000.0,668000.0,642000.0,803.76260341
2014-07-05,654000.0,651000.0,656000.0,635000.0,504.01854433
2014-07-06,651000.0,650000.0,656000.0,646000.0,471.15895136
2014-07-07,650000.0,640000.0,653000.0,639000.0,998.09102809
2014-07-08,640000.0,638000.0,648000.0,634000.0,616.63332342
2014-07-09,640000.0,640000.0,648000.0,637000.0,1115.62134526
2014-07-10,640000.0,640000.0,648000.0,634000.0,2276.18118054
2014-07-11,642000.0,642000.0,643000.0,634000.0,1250.1869096
2014-07-12,643000.0,645000.0,652000.0,640000.0,503.56424022
2014-07-13,645000.0,645000.0,650000.0,642000.0,217.63870693
2014-07-14,648000.0,634000.0,649000.0,633000.0,446.06821868
2014-07-15,637000.0,641000.0,647000.0,634000.0,804.74079116
2014-07-16,641000.0,637000.0,647000.0,637000.0,799.6852448
2014-07-17,637000.0,642000.0,646000.0,635000.0,685.74049961
2014-07-18,642000.0,645000.0,652000.0,641000.0,777.12546081
2014-07-19,644000.0,653000.0,654000.0,644000.0,712.99670259
2014-07-20,652000.0,648000.0,654000.0,646000.0,420.16084715
2014-07-21,647000.0,646000.0,650000.0,645000.0,908.63592972
2014-07-22,646000.0,643000.0,649000.0,643000.0,861.98942506
2014-07-23,643000.0,642000.0,651000.0,638000.0,1613.78551242
2014-07-24,644000.0,626000.0,646000.0,616000.0,1053.51435172
2014-07-25,626000.0,621000.0,628000.0,616000.0,641.86470204
2014-07-26,622000.0,611000.0,624000.0,608000.0,379.47758739
2014-07-27,610000.0,613000.0,617000.0,609000.0,131.5357005
2014-07-28,612000.0,595000.0,613000.0,590000.0,1036.45428305
2014-07-29,595000.0,594000.0,609000.0,593000.0,1013.08656761
2014-07-30,597000.0,592000.0,601000.0,590000.0,1041.76244487
2014-07-31,592000.0,594000.0,603000.0,1000.0,1628.19452523
2014-08-01,597000.0,613000.0,619000.0,594000.0,900.30459455
2014-08-02,612000.0,606000.0,622000.0,603000.0,741.43192375
2014-08-03,606000.0,603000.0,610000.0,597000.0,218.29026237
2014-08-04,604000.0,605000.0,609000.0,597000.0,546.61678955
2014-08-05,606000.0,602000.0,615000.0,598000.0,1188.32428322
2014-08-06,604000.0,605000.0,615000.0,603000.0,1160.77044699
2014-08-07,606000.0,609000.0,612000.0,606000.0,1043.06432339
2014-08-08,608000.0,616000.0,624000.0,607000.0,1222.57095421
2014-08-09,617000.0,610000.0,619000.0,607000.0,510.30038085
2014-08-10,609000.0,614000.0,620000.0,609000.0,314.71491158
2014-08-11,614000.0,609000.0,619000.0,608000.0,1259.24887976
2014-08-12,609000.0,593000.0,612000.0,585000.0,1869.4863831
2014-08-13,593000.0,562000.0,598000.0,540000.0,2288.02108784
2014-08-14,561000.0,516000.0,568000.0,508000.0,1903.20173852
2014-08-15,516000.0,523000.0,534000.0,510000.0,733.36417701
2014-08-16,523000.0,517000.0,528000.0,493000.0,953.08143617
2014-08-17,514000.0,510000.0,545000.0,504000.0,1117.23354624
2014-08-18,508000.0,470000.0,516000.0,455000.0,1991.56513922
2014-08-19,468000.0,490000.0,492000.0,464000.0,1573.14371424
2014-08-20,489000.0,507000.0,509000.0,480000.0,1460.39001619
2014-08-21,507000.0,533000.0,555000.0,501000.0,2615.07021209
2014-08-22,534000.0,530000.0,536000.0,512000.0,1349.68732598
2014-08-23,528000.0,519000.0,530000.0,508000.0,1019.37487326
2014-08-24,519000.0,517000.0,519000.0,508000.0,480.7499401
2014-08-25,515000.0,519000.0,530000.0,515000.0,1625.18361008
2014-08-26,517000.0,523000.0,525000.0,515000.0,1667.84958675
2014-08-27,523000.0,523000.0,529000.0,520000.0,987.44224639
2014-08-28,525000.0,518000.0,525000.0,515000.0,695.86169123
2014-08-29,515000.0,515000.0,518000.0,512000.0,510.09558204
2014-08-30,516000.0,513000.0,517000.0,511000.0,251.65475394
2014-08-31,515000.0,493000.0,515000.0,490000.0,517.37136283
2014-09-01,495000.0,488000.0,497000.0,478000.0,848.70481491
2014-09-02,488000.0,486000.0,492000.0,476000.0,531.72954809
2014-09-03,485000.0,486000.0,491000.0,483000.0,491.95088238
2014-09-04,485000.0,490000.0,490000.0,480000.0,649.31726293
2014-09-05,489000.0,489000.0,496000.0,483000.0,915.78826115
2014-09-06,489000.0,487000.0,489000.0,484000.0,208.59654408
2014-09-07,486000.0,489000.0,490000.0,485000.0,171.01153559
2014-09-08,489000.0,478000.0,489000.0,475000.0,309.25538832
2014-09-09,480000.0,479000.0,484000.0,475000.0,307.19108886
2014-09-10,481000.0,487000.0,490000.0,478000.0,439.44567525
2014-09-11,488000.0,484000.0,489000.0,482000.0,470.73319755
2014-09-12,484000.0,484000.0,487000.0,481000.0,920.55385891
2014-09-13,484000.0,488000.0,490000.0,482000.0,537.63749727
2014-09-14,488000.0,486000.0,488000.0,485000.0,215.47097172
2014-09-15,486000.0,485000.0,487000.0,481000.0,475.99713396
2014-09-16,483000.0,475000.0,485000.0,475000.0,691.6426795
2014-09-17,477000.0,458000.0,478000.0,455000.0,870.58612557
2014-09-18,463000.0,444000.0,472000.0,442000.0,1151.49720508
2014-09-19,444000.0,399000.0,447000.0,294000.0,2431.56987103
2014-09-20,402000.0,430000.0,437000.0,401000.0,1691.98361831
2014-09-21,429000.0,417000.0,436000.0,404000.0,1362.09972374
2014-09-22,414000.0,412000.0,421000.0,410000.0,1330.05230626
2014-09-23,412000.0,409000.0,418000.0,403000.0,895.9301628
2014-09-24,410000.0,438000.0,450000.0,406000.0,1834.13384335
2014-09-25,437000.0,417000.0,437000.0,407000.0,1366.08902518
2014-09-26,418000.0,413000.0,426000.0,410000.0,1408.30400067
2014-09-27,412000.0,409000.0,416000.0,409000.0,788.26543801
2014-09-28,410000.0,404000.0,411000.0,402000.0,778.47497982
2014-09-29,402000.0,392000.0,406000.0,384000.0,1790.72598175
2014-09-30,391000.0,390000.0,394000.0,383000.0,1227.83274207
2014-10-01,390000.0,396000.0,403000.0,389000.0,1325.91218479
2014-10-02,396000.0,390000.0,400000.0,386000.0,746.04917607
2014-10-03,387000.0,384000.0,390000.0,382000.0,669.92372679
2014-10-04,385000.0,359000.0,386000.0,354000.0,1238.78763819
2014-10-05,358000.0,333000.0,362000.0,315000.0,1549.73601303
2014-10-06,333000.0,350000.0,350000.0,301000.0,2797.34174055
2014-10-07,349000.0,348000.0,357000.0,336000.0,1905.38940727
2014-10-08,347000.0,371000.0,371000.0,341000.0,1740.53895996
2014-10-09,371000.0,406000.0,406000.0,366000.0,2865.04324775
2014-10-10,407000.0,383000.0,408000.0,380000.0,1878.5771022
2014-10-11,381000.0,377000.0,390000.0,375000.0,994.56363267
2014-10-12,377000.0,382000.0,383000.0,372000.0,638.43804699
2014-10-13,382000.0,389000.0,393000.0,376000.0,2176.67464095
2014-10-14,390000.0,411000.0,420000.0,386000.0,3006.72807457
2014-10-15,412000.0,408000.0,419000.0,396000.0,2268.49508066
2014-10-16,407000.0,395000.0,409000.0,395000.0,1894.58838785
2014-10-17,395000.0,393000.0,403000.0,380000.0,1427.21278502
2014-10-18,394000.0,404000.0,407000.0,393000.0,890.3510307
2014-10-19,403000.0,408000.0,410000.0,401000.0,1316.19936515
2014-10-20,407000.0,400000.0,408000.0,396000.0,1373.8699413
2014-10-21,400000.0,403000.0,405000.0,395000.0,1141.63771233
2014-10-22,403000.0,399000.0,404000.0,398000.0,1003.46780355
2014-10-23,401000.0,377000.0,402000.0,377000.0,1908.9137573
2014-10-24,379000.0,381000.0,383000.0,370000.0,1710.80207462
2014-10-25,381000.0,366000.0,381000.0,363000.0,1394.8579333
2014-10-26,365000.0,370000.0,383000.0,365000.0,1057.71176024
2014-10-27,370000.0,370000.0,374000.0,366000.0,1391.73981092
2014-10-28,371000.0,370000.0,373000.0,366000.0,1143.80835891
2014-10-29,369000.0,355000.0,371000.0,353000.0,2114.51493726
2014-10-30,355000.0,352000.0,359000.0,348000.0,1568.07616748
2014-10-31,353000.0,354000.0,364000.0,348000.0,1868.27665903
2014-11-01,355000.0,344000.0,358000.0,340000.0,1243.38776703
2014-11-02,344000.0,340000.0,347000.0,337000.0,1148.5589216
2014-11-03,340000.0,346000.0,351000.0,340000.0,1160.99542296
2014-11-04,346000.0,346000.0,349000.0,340000.0,1445.74771236
2014-11-05,347000.0,358000.0,359000.0,340000.0,2097.19796791
2014-11-06,358000.0,361000.0,363000.0,356000.0,1126.06893553
2014-11-07,361000.0,371000.0,380000.0,361000.0,2460.76868015
2014-11-08,370000.0,368000.0,375000.0,367000.0,1075.57023056
2014-11-09,369000.0,377000.0,377000.0,367000.0,1112.96044332
2014-11-10,376000.0,389000.0,389000.0,376000.0,2719.95168644
2014-11-11,389000.0,385000.0,392000.0,383000.0,1688.84956536
2014-11-12,386000.0,418000.0,421000.0,385000.0,4171.66851493
2014-11-13,418000.0,474000.0,520000.0,418000.0,5476.46099985
2014-11-14,474000.0,434000.0,478000.0,414000.0,3546.40279762
2014-11-15,435000.0,406000.0,444000.0,406000.0,1607.34666834
2014-11-16,407000.0,412000.0,429000.0,402000.0,1299.42687699
2014-11-17,414000.0,427000.0,435000.0,412000.0,3573.24461562
2014-11-18,427000.0,413000.0,430000.0,405000.0,3086.78996675
2014-11-19,413000.0,414000.0,424000.0,409000.0,2271.82204027
2014-11-20,414000.0,398000.0,420000.0,391000.0,2418.0323941
2014-11-21,396000.0,386000.0,403000.0,374000.0,2499.98759862
2014-11-22,386000.0,390000.0,401000.0,384000.0,1690.33552952
2014-11-23,390000.0,392000.0,396000.0,385000.0,1050.85300718
2014-11-24,394000.0,410000.0,412000.0,393000.0,3427.66638881
2014-11-25,412000.0,418000.0,426000.0,408000.0,4573.69785369
2014-11-26,416000.0,411000.0,418000.0,402000.0,3110.01817293
2014-11-27,411000.0,409000.0,414000.0,405000.0,3004.22386278
2014-11-28,408000.0,406000.0,411000.0,398000.0,3482.73333946
2014-11-29,406000.0,419000.0,422000.0,406000.0,3694.72814713
2014-11-30,418000.0,415000.0,419000.0,410000.0,2144.74568813
2014-12-01,415000.0,420000.0,422000.0,412000.0,3175.31691991
2014-12-02,419000.0,423000.0,426000.0,418000.0,2373.01582681
2014-12-03,424000.0,419000.0,427000.0,415000.0,3295.01590565
2014-12-04,419000.0,415000.0,424000.0,412000.0,2641.90344313
2014-12-05,416000.0,416000.0,418000.0,408000.0,2886.14395497
2014-12-06,415000.0,415000.0,419000.0,412000.0,1333.68805956
2014-12-07,415000.0,416000.0,416000.0,414000.0,536.66039173
2014-12-08,416000.0,412000.0,417000.0,405000.0,2147.660739
2014-12-09,412000.0,380000.0,412000.0,377000.0,4221.65688536
2014-12-10,383000.0,388000.0,393000.0,381000.0,1766.60438029
2014-12-11,388000.0,395000.0,398000.0,376000.0,4904.17115278
2014-12-12,394000.0,390000.0,395000.0,385000.0,2459.52411141
2014-12-13,389000.0,389000.0,393000.0,386000.0,1577.72943823
2014-12-14,389000.0,388000.0,389000.0,385000.0,513.06809385
2014-12-15,388000.0,386000.0,393000.0,386000.0,1771.39551636
2014-12-16,387000.0,372000.0,388000.0,367000.0,4798.0272203
2014-12-17,372000.0,358000.0,374000.0,354000.0,4551.88234945
2014-12-18,359000.0,345000.0,367000.0,338000.0,7107.72023861
2014-12-19,345000.0,347000.0,350000.0,341000.0,3994.73610353
2014-12-20,347000.0,360000.0,364000.0,346000.0,5955.92998545
2014-12-21,362000.0,359000.0,365000.0,349000.0,2309.83188355
2014-12-22,359000.0,363000.0,366000.0,354000.0,3869.28483518
2014-12-23,363000.0,370000.0,376000.0,361000.0,4217.0725101
2014-12-24,370000.0,367000.0,375000.0,366000.0,2419.13242651
2014-12-25,367000.0,353000.0,368000.0,352000.0,3541.12269548
2014-12-26,354000.0,357000.0,358000.0,349000.0,2966.88364233
2014-12-27,358000.0,345000.0,364000.0,345000.0,3421.62246068
2014-12-28,345000.0,347000.0,352000.0,343000.0,2812.34177988
2014-12-29,347000.0,347000.0,352000.0,345000.0,3706.64910736
2014-12-30,347000.0,339000.0,348000.0,336000.0,2123.48739205
2014-12-31,339000.0,341000.0,343000.0,336000.0,2515.95866706
2015-01-01,340000.0,345000.0,347000.0,340000.0,2725.57256017
2015-01-02,345000.0,347000.0,348000.0,341000.0,1444.69279481
2015-01-03,348000.0,333000.0,348000.0,326000.0,1992.9820889
2015-01-04,332000.0,292000.0,334000.0,286000.0,3661.06969615
2015-01-05,290000.0,299000.0,308000.0,282000.0,4158.22353583
2015-01-06,299000.0,299000.0,304000.0,293000.0,1764.90049637
2015-01-07,300000.0,312000.0,314000.0,298000.0,2988.05392082
2015-01-08,311000.0,308000.0,322000.0,301000.0,3811.1507371
2015-01-09,308000.0,310000.0,314000.0,304000.0,2087.26391884
2015-01-10,307000.0,302000.0,315000.0,299000.0,2914.76085183
2015-01-11,304000.0,302000.0,306000.0,295000.0,1664.46390896
2015-01-12,304000.0,295000.0,304000.0,289000.0,2376.24317308
2015-01-13,296000.0,252000.0,298000.0,211000.0,4676.43515581
2015-01-14,252000.0,209000.0,265000.0,177000.0,10386.74685192
2015-01-15,209000.0,230500.0,250000.0,180000.0,11242.30104964
2015-01-16,230000.0,220000.0,239000.0,208000.0,7235.01602484
2015-01-17,220000.0,209000.0,228000.0,208000.0,4674.89545024
2015-01-18,208000.0,225000.0,229000.0,204000.0,4365.62528935
2015-01-19,225500.0,224500.0,231000.0,219500.0,4033.2893482
2015-01-20,225000.0,225500.0,229000.0,219500.0,3740.60322278
2015-01-21,225500.0,227000.0,229000.0,222500.0,3402.091485
2015-01-22,227500.0,251000.0,255000.0,226000.0,7036.17842576
2015-01-23,250000.0,249000.0,252500.0,243000.0,3626.63002743
2015-01-24,249500.0,255500.0,255500.0,246500.0,2043.46812309
2015-01-25,253500.0,265500.0,277000.0,253500.0,6867.18383085
2015-01-26,265500.0,301500.0,335000.0,264500.0,11060.70372134
2015-01-27,299500.0,287000.0,304500.0,270500.0,3669.86100792
2015-01-28,286500.0,278000.0,289500.0,275500.0,4059.34597707
2015-01-29,276500.0,246000.0,279000.0,240000.0,5685.50960584
2015-01-30,247500.0,253000.0,266000.0,247500.0,3843.79968822
2015-01-31,252000.0,251500.0,261000.0,249000.0,2374.52046852
2015-02-01,251500.0,231000.0,253000.0,231000.0,2282.18935216
2015-02-02,231500.0,250500.0,256500.0,231500.0,5572.3998023
2015-02-03,249000.0,265000.0,269000.0,245000.0,3886.36695927
2015-02-04,264500.0,247500.0,264500.0,242000.0,4157.71355438
2015-02-05,247000.0,248500.0,252000.0,242000.0,1573.5025962
2015-02-06,248500.0,245000.0,248500.0,237000.0,3302.30570675
2015-02-07,244000.0,245000.0,251000.0,243000.0,1857.03740815
2015-02-08,245500.0,245500.0,249000.0,244000.0,780.84741066
2015-02-09,246500.0,242500.0,247000.0,240000.0,3277.73786301
2015-02-10,242000.0,237000.0,243500.0,234000.0,3472.47415241
2015-02-11,237000.0,244000.0,249000.0,235000.0,2583.14833718
2015-02-12,244000.0,243500.0,246000.0,238500.0,1671.76195383
2015-02-13,242500.0,255000.0,258000.0,242000.0,3283.51978889
2015-02-14,254500.0,267500.0,274500.0,253500.0,3513.32495958
2015-02-15,267000.0,266000.0,291500.0,263000.0,5470.87281841
2015-02-16,265000.0,260000.0,268000.0,247000.0,5547.42351492
2015-02-17,260000.0,262500.0,265500.0,257500.0,2416.64567672
2015-02-18,263000.0,263000.0,269500.0,263000.0,1550.36382852
2015-02-19,264000.0,263500.0,266000.0,258000.0,886.93965884
2015-02-20,263500.0,271500.0,274500.0,263500.0,2209.95344731
2015-02-21,272000.0,273000.0,275500.0,270000.0,1086.17462667
2015-02-22,273000.0,264500.0,274000.0,262500.0,1380.61758123
2015-02-23,264000.0,265000.0,268500.0,261500.0,3217.25646921
2015-02-24,265000.0,266000.0,269000.0,263000.0,2109.43962316
2015-02-25,266000.0,264500.0,268000.0,262500.0,1688.56770324
2015-02-26,264000.0,261500.0,265500.0,260000.0,2169.96270967
2015-02-27,262000.0,275500.0,279000.0,261500.0,5698.13683263
2015-02-28,275000.0,274500.0,281000.0,273000.0,1836.62665975
2015-03-01,275000.0,274000.0,278000.0,272000.0,1282.35044057
2015-03-02,273000.0,286000.0,289000.0,272500.0,3586.59670009
2015-03-03,286000.0,297000.0,312000.0,285500.0,5238.16349852
2015-03-04,296500.0,307500.0,312500.0,294000.0,4701.49015043
2015-03-05,308000.0,298000.0,309500.0,295000.0,3733.39840399
2015-03-06,297000.0,299000.0,304500.0,290500.0,3792.2173181
2015-03-07,299000.0,298500.0,301500.0,297000.0,1262.09601343
2015-03-08,298500.0,299000.0,302500.0,298000.0,1241.94113695
2015-03-09,299000.0,308000.0,311000.0,298000.0,3386.0717435
2015-03-10,308000.0,328500.0,330500.0,307000.0,7340.10828275
2015-03-11,327000.0,326500.0,334000.0,322500.0,3972.23286305
2015-03-12,327000.0,327000.0,331000.0,324000.0,3986.04269155
2015-03-13,326500.0,323500.0,329000.0,322500.0,3977.87304776
2015-03-14,325000.0,315000.0,325500.0,312000.0,3471.14460088
2015-03-15,314500.0,319500.0,319500.0,312000.0,1490.92752988
2015-03-16,319500.0,326500.0,326500.0,317000.0,3782.22395909
2015-03-17,326000.0,320000.0,326500.0,319500.0,2666.21764693
2015-03-18,320500.0,305000.0,321500.0,298000.0,4655.03298255
2015-03-19,306000.0,289000.0,307000.0,277500.0,6597.28981318
2015-03-20,289000.0,288500.0,294000.0,282000.0,3867.94492597
2015-03-21,289500.0,288000.0,291000.0,284500.0,2358.61272592
2015-03-22,288000.0,288500.0,289000.0,286000.0,808.00281125
2015-03-23,287000.0,294000.0,295500.0,287000.0,3375.27355853
2015-03-24,294000.0,273000.0,294500.0,267000.0,4525.26552892
2015-03-25,273000.0,271000.0,275000.0,259500.0,6125.80389036
2015-03-26,271000.0,277000.0,279000.0,269500.0,2801.53014049
2015-03-27,277000.0,273000.0,279500.0,270500.0,3239.09808793
2015-03-28,273000.0,274500.0,277500.0,271000.0,1557.31818282
2015-03-29,275000.0,268500.0,276500.0,264000.0,2232.79922279
2015-03-30,268500.0,270500.0,273000.0,263000.0,3491.88185833
2015-03-31,270000.0,270500.0,274000.0,266500.0,3938.3663921
2015-04-01,270000.0,268000.0,272000.0,265500.0,3738.35756633
2015-04-02,268000.0,271000.0,272500.0,268000.0,3014.9459296
2015-04-03,271000.0,276500.0,278000.0,270000.0,4492.21191206
2015-04-04,276500.0,274500.0,277500.0,273000.0,2665.61059991
2015-04-05,275500.0,278500.0,279000.0,273500.0,1662.11792206
2015-04-06,278500.0,279000.0,285000.0,278000.0,4489.90312119
2015-04-07,280000.0,278500.0,280500.0,276000.0,3411.42889072
2015-04-08,278500.0,269500.0,280000.0,267500.0,4192.80255705
2015-04-09,269000.0,267000.0,271000.0,260000.0,4158.88015625
2015-04-10,266500.0,259500.0,268500.0,258500.0,4314.92864911
2015-04-11,259000.0,257500.0,263500.0,255000.0,3450.27972765
2015-04-12,258000.0,259500.0,261000.0,256000.0,1959.07393096
2015-04-13,259000.0,257500.0,260500.0,256500.0,4129.10539446
2015-04-14,258000.0,238500.0,258500.0,238500.0,5726.92190297
2015-04-15,239500.0,242500.0,244000.0,236000.0,2639.16118766
2015-04-16,241500.0,246000.0,248000.0,239500.0,3869.22792971
2015-04-17,246500.0,243500.0,251500.0,241500.0,3865.65120282
2015-04-18,243500.0,242500.0,246000.0,241000.0,2666.60565795
2015-04-19,242500.0,245500.0,246500.0,241500.0,2584.25620128
2015-04-20,245500.0,243000.0,246000.0,242500.0,3902.54868707
2015-04-21,243500.0,243000.0,245000.0,242500.0,3384.54875129
2015-04-22,244000.0,256000.0,256000.0,242500.0,3870.85164913
2015-04-23,255500.0,255000.0,257500.0,251500.0,3531.01376719
2015-04-24,255000.0,252000.0,255500.0,249500.0,3718.2982395
2015-04-25,251500.0,248000.0,252000.0,246500.0,2597.33614917
2015-04-26,247000.0,237000.0,248500.0,235000.0,3701.57422458
2015-04-27,236000.0,241500.0,241500.0,235000.0,4197.67233998
2015-04-28,241500.0,243000.0,248500.0,239500.0,3191.34255194
2015-04-29,243000.0,242500.0,244000.0,240500.0,3292.29529465
2015-04-30,242500.0,251500.0,252500.0,241000.0,3977.80216886
2015-05-01,251500.0,253000.0,259000.0,249000.0,2725.66442476
2015-05-02,251000.0,252000.0,257000.0,244000.0,3096.95663353
2015-05-03,252000.0,260000.0,261000.0,251000.0,2489.10786255
2015-05-04,259500.0,259000.0,262000.0,257000.0,2924.22103156
2015-05-05,259000.0,255000.0,260000.0,253000.0,2214.61116679
2015-05-06,254000.0,254500.0,257000.0,253500.0,2611.52637433
2015-05-07,254000.0,253500.0,256500.0,248000.0,2458.67692602
2015-05-08,253500.0,258000.0,259500.0,251000.0,2737.28957984
2015-05-09,257500.0,261500.0,268000.0,257500.0,3373.22780571
2015-05-10,261500.0,264000.0,265000.0,260000.0,2071.56105812
2015-05-11,263000.0,263500.0,264500.0,261000.0,3243.57154141
2015-05-12,264000.0,265500.0,266000.0,262500.0,2495.89582956
2015-05-13,265000.0,265500.0,267000.0,264000.0,1667.82890037
2015-05-14,265500.0,258500.0,266500.0,256500.0,2733.83250443
2015-05-15,259500.0,259500.0,262000.0,257000.0,1897.93870337
2015-05-16,260000.0,259500.0,260000.0,256500.0,1130.42104619
2015-05-17,259500.0,258000.0,259500.0,256000.0,802.49740623
